"","diff","lwr","upr","p.adj"
"S:L:T1-C_water:H:T1",NA,NA,NA,NA
"C_air:H:T2-C_water:H:T1",NA,NA,NA,NA
"C_water:H:T2-C_water:H:T1",NA,NA,NA,NA
"F:H:T2-C_water:H:T1",NA,NA,NA,NA
"M:H:T2-C_water:H:T1",NA,NA,NA,NA
"S:H:T2-C_water:H:T1",NA,NA,NA,NA
"C_air:L:T2-C_water:H:T1",NA,NA,NA,NA
"C_water:L:T2-C_water:H:T1",NA,NA,NA,NA
"F:L:T2-C_water:H:T1",NA,NA,NA,NA
"M:L:T2-C_water:H:T1",NA,NA,NA,NA
"S:L:T2-C_water:H:T1",NA,NA,NA,NA
"M:H:T1-F:H:T1",0.262471859500001,-0.17326614137604,0.698209860376041,0.812139467646398
"S:H:T1-F:H:T1",0.0896182367500002,-0.34611976412604,0.525356237626041,0.999999996608136
"C_air:L:T1-F:H:T1",NA,NA,NA,NA
"C_water:L:T1-F:H:T1",NA,NA,NA,NA
"F:L:T1-F:H:T1",0.0245538852500002,-0.41118411562604,0.460291886126041,1
"M:L:T1-F:H:T1",-0.169097947249999,-0.60483594812604,0.266640053626042,0.998720240792704
"S:L:T1-F:H:T1",0.2109524085,-0.22478559237604,0.646690409376041,0.974901498256585
"C_air:H:T2-F:H:T1",NA,NA,NA,NA
"C_water:H:T2-F:H:T1",NA,NA,NA,NA
"F:H:T2-F:H:T1",-0.0754499655000002,-0.511187966376041,0.36028803537604,0.999999999951403
"M:H:T2-F:H:T1",0.0380264772500003,-0.39771152362604,0.473764478126041,1
"S:H:T2-F:H:T1",0.10324788925,-0.33249011162604,0.538985890126041,0.999999908182415
"C_air:L:T2-F:H:T1",NA,NA,NA,NA
"C_water:L:T2-F:H:T1",NA,NA,NA,NA
"F:L:T2-F:H:T1",0.14293946125,-0.292798539626041,0.578677462126041,0.999925741699898
"M:L:T2-F:H:T1",0.0769265880000005,-0.35881141287604,0.512664588876041,0.99999999992064
"S:L:T2-F:H:T1",0.0809566582500003,-0.35478134262604,0.516694659126041,0.999999999715693
"S:H:T1-M:H:T1",-0.17285362275,-0.608591623626041,0.26288437812604,0.998208713242745
"C_air:L:T1-M:H:T1",NA,NA,NA,NA
"C_water:L:T1-M:H:T1",NA,NA,NA,NA
"F:L:T1-M:H:T1",-0.23791797425,-0.673655975126041,0.19782002662604,0.914713378803562
"M:L:T1-M:H:T1",-0.43156980675,-0.86730780762604,0.00416819412604097,0.0551710500034557
"S:L:T1-M:H:T1",-0.0515194510000003,-0.487257451876041,0.38421854987604,1
"C_air:H:T2-M:H:T1",NA,NA,NA,NA
"C_water:H:T2-M:H:T1",NA,NA,NA,NA
"F:H:T2-M:H:T1",-0.337921825000001,-0.773659825876041,0.0978161758760399,0.354969417144181
"M:H:T2-M:H:T1",-0.22444538225,-0.660183383126041,0.21129261862604,0.951153761282521
"S:H:T2-M:H:T1",-0.15922397025,-0.594961971126041,0.27651403062604,0.999512224424942
"C_air:L:T2-M:H:T1",NA,NA,NA,NA
"C_water:L:T2-M:H:T1",NA,NA,NA,NA
"F:L:T2-M:H:T1",-0.119532398250001,-0.555270399126041,0.31620560262604,0.999997779972914
"M:L:T2-M:H:T1",-0.1855452715,-0.621283272376041,0.250192729376041,0.995008720733015
"S:L:T2-M:H:T1",-0.18151520125,-0.617253202126041,0.25422279962604,0.996330736107371
"C_air:L:T1-S:H:T1",NA,NA,NA,NA
"C_water:L:T1-S:H:T1",NA,NA,NA,NA
"F:L:T1-S:H:T1",-0.0650643515,-0.500802352376041,0.370673649376041,1
"M:L:T1-S:H:T1",-0.258716183999999,-0.69445418487604,0.177021816876041,0.830745681554723
"S:L:T1-S:H:T1",0.12133417175,-0.314403829126041,0.557072172626041,0.999996971203723
"C_air:H:T2-S:H:T1",NA,NA,NA,NA
"C_water:H:T2-S:H:T1",NA,NA,NA,NA
"F:H:T2-S:H:T1",-0.16506820225,-0.600806203126041,0.27066979862604,0.99912402501219
"M:H:T2-S:H:T1",-0.0515917594999999,-0.487329760376041,0.384146241376041,1
"S:H:T2-S:H:T1",0.0136296524999999,-0.422108348376041,0.449367653376041,1
"C_air:L:T2-S:H:T1",NA,NA,NA,NA
"C_water:L:T2-S:H:T1",NA,NA,NA,NA
"F:L:T2-S:H:T1",0.0533212244999997,-0.382416776376041,0.48905922537604,1
"M:L:T2-S:H:T1",-0.0126916487499997,-0.44842964962604,0.423046352126041,1
"S:L:T2-S:H:T1",-0.00866157849999993,-0.444399579376041,0.427076422376041,1
"C_water:L:T1-C_air:L:T1",NA,NA,NA,NA
"F:L:T1-C_air:L:T1",NA,NA,NA,NA
"M:L:T1-C_air:L:T1",NA,NA,NA,NA
"S:L:T1-C_air:L:T1",NA,NA,NA,NA
"C_air:H:T2-C_air:L:T1",NA,NA,NA,NA
"C_water:H:T2-C_air:L:T1",NA,NA,NA,NA
"F:H:T2-C_air:L:T1",NA,NA,NA,NA
"M:H:T2-C_air:L:T1",NA,NA,NA,NA
"S:H:T2-C_air:L:T1",NA,NA,NA,NA
"C_air:L:T2-C_air:L:T1",NA,NA,NA,NA
"C_water:L:T2-C_air:L:T1",NA,NA,NA,NA
"F:L:T2-C_air:L:T1",NA,NA,NA,NA
"M:L:T2-C_air:L:T1",NA,NA,NA,NA
"S:L:T2-C_air:L:T1",NA,NA,NA,NA
"F:L:T1-C_water:L:T1",NA,NA,NA,NA
"M:L:T1-C_water:L:T1",NA,NA,NA,NA
"S:L:T1-C_water:L:T1",NA,NA,NA,NA
"C_air:H:T2-C_water:L:T1",NA,NA,NA,NA
"C_water:H:T2-C_water:L:T1",NA,NA,NA,NA
"F:H:T2-C_water:L:T1",NA,NA,NA,NA
"M:H:T2-C_water:L:T1",NA,NA,NA,NA
"S:H:T2-C_water:L:T1",NA,NA,NA,NA
"C_air:L:T2-C_water:L:T1",NA,NA,NA,NA
"C_water:L:T2-C_water:L:T1",NA,NA,NA,NA
"F:L:T2-C_water:L:T1",NA,NA,NA,NA
"M:L:T2-C_water:L:T1",NA,NA,NA,NA
"S:L:T2-C_water:L:T1",NA,NA,NA,NA
"M:L:T1-F:L:T1",-0.193651832499999,-0.62938983337604,0.242086168376041,0.991145676146383
